x,y,height
47,-39,-5
47,-38,-5
47,-37,-5
47,-36,-5
47,-35,-5
47,-34,-5
47,-33,-5
47,-32,-5
47,-31,-5
47,-30,-5
47,-29,-5
47,-28,-5
47,-27,-5
47,-26,-5
47,-25,-5
47,-24,-5
47,-23,-5
47,-22,-5
47,-21,-5
47,-20,-5
47,-19,-5
47,-18,-5
47,-17,-5
47,-16,-4
47,-15,-4
47,-14,-4
47,-13,-4
47,-12,-4
47,-11,-4
47,-10,-4
47,-9,-4
47,-8,-4
47,-7,-4
47,-6,-4
47,-5,-4
47,-4,-3
47,-3,-3
47,-2,-3
47,-1,-3
47,0,-4
47,1,-4
47,2,-4
47,3,-5
47,4,-5
47,5,-5
47,6,-5
47,7,-5
47,8,-5
47,9,-5
47,10,-5
47,11,-4
47,12,-4
47,13,-3
47,14,-3
47,15,-3
47,16,-3
47,17,-3
47,18,-3
47,19,-3
47,20,-3
47,21,-3
47,22,-4
47,23,-5
47,24,-5
47,25,-5
47,26,-5
47,27,-4
47,28,-4
47,29,-4
47,30,-4
47,31,-4
47,32,-4
47,33,-4
47,34,-3
47,35,0
47,36,2
47,37,2
47,38,2
47,39,2
47,40,2
47,41,2
47,42,2
47,43,3
47,44,6
47,45,9
47,46,10
47,47,10
47,48,10
47,49,10
47,50,10
47,51,10
47,52,11
47,53,12
48,-60,2
48,-59,2
48,-58,2
48,-57,2
48,-56,1
48,-55,-2
48,-54,-3
48,-53,-3
48,-52,-3
48,-51,-3
48,-50,-3
48,-49,-3
48,-48,-3
48,-47,-4
48,-46,-4
48,-45,-4
48,-44,-4
48,-43,-4
48,-42,-5
48,-41,-5
48,-40,-5
48,-39,-5
48,-38,-5
48,-37,-5
48,-36,-5
48,-35,-5
48,-34,-5
48,-33,-5
48,-32,-5
48,-31,-5
48,-30,-5
48,-29,-5
48,-28,-5
48,-27,-5
48,-26,-5
48,-25,-5
48,-24,-5
48,-23,-5
48,-22,-5
48,-21,-5
48,-20,-5
48,-19,-5
48,-18,-5
48,-17,-5
48,-16,-5
48,-15,-4
48,-14,-4
48,-13,-4
48,-12,-4
48,-11,-4
48,-10,-4
48,-9,-5
48,-8,-5
48,-7,-5
48,-6,-5
48,-5,-5
48,-4,-4
48,-3,-4
48,-2,-4
48,-1,-4
48,0,-3
48,1,-3
48,2,-3
48,3,-3
48,4,-4
48,5,-4
48,6,-5
48,7,-5
48,8,-5
48,9,-5
48,10,-4
48,11,-3
48,12,-3
48,13,-3
48,14,-3
48,15,-3
48,16,-3
48,17,-3
48,18,-3
48,19,-4
48,20,-4
48,21,-5
48,22,-5
48,23,-5
48,24,-4
48,25,-4
48,26,-3
48,27,-3
48,28,-4
48,29,-4
48,30,-4
48,31,-4
48,32,-4
48,33,-4
48,34,-1
48,35,2
48,36,2
48,37,2
48,38,2
48,39,2
48,40,2
48,41,4
48,42,7
48,43,9
48,44,10
48,45,10
48,46,10
48,47,10
48,48,10
48,49,11
48,50,11
48,51,12
49,-60,2
49,-59,2
49,-58,2
49,-57,2
49,-56,2
49,-55,1
49,-54,-1
49,-53,-3
49,-52,-3
49,-51,-4
49,-50,-3
49,-49,-3
49,-48,-3
49,-47,-3
49,-46,-3
49,-45,-3
49,-44,-4
49,-43,-4
49,-42,-4
49,-41,-4
49,-40,-4
49,-39,-4
49,-38,-4
49,-37,-4
49,-36,-4
49,-35,-4
49,-34,-4
49,-33,-4
49,-32,-4
49,-31,-4
49,-30,-4
49,-29,-4
49,-28,-4
49,-27,-4
49,-26,-4
49,-25,-5
49,-24,-5
49,-23,-5
49,-22,-5
49,-21,-5
49,-20,-5
49,-19,-5
49,-18,-5
49,-17,-5
49,-16,-5
49,-15,-5
49,-14,-5
49,-13,-5
49,-12,-5
49,-11,-5
49,-10,-5
49,-9,-5
49,-8,-5
49,-7,-5
49,-6,-5
49,-5,-5
49,-4,-5
49,-3,-5
49,-2,-5
49,-1,-5
49,0,-5
49,1,-5
49,2,-4
49,3,-4
49,4,-4
49,5,-3
49,6,-3
49,7,-3
49,8,-3
49,9,-3
49,10,-3
49,11,-3
49,12,-3
49,13,-3
49,14,-3
49,15,-4
49,16,-4
49,17,-5
49,18,-5
49,19,-5
49,20,-5
49,21,-5
49,22,-4
49,23,-4
49,24,-4
49,25,-3
49,26,-3
49,27,-3
49,28,-3
49,29,-4
49,30,-4
49,31,-4
49,32,-4
49,33,-3
49,34,1
49,35,2
49,36,2
49,37,2
49,38,2
49,39,2
49,40,5
49,41,9
49,42,10
49,43,10
49,44,10
49,45,11
49,46,11
49,47,11
49,48,12
50,-60,2
50,-59,2
50,-58,2
50,-57,2
50,-56,2
50,-55,2
50,-54,1
50,-53,-1
50,-52,-3
50,-51,-3
50,-50,-3
50,-49,-3
50,-48,-3
50,-47,-3
50,-46,-3
50,-45,-3
50,-44,-3
50,-43,-3
50,-42,-4
50,-41,-4
50,-40,-4
50,-39,-4
50,-38,-4
50,-37,-4
50,-36,-4
50,-35,-4
50,-34,-4
50,-33,-4
50,-32,-4
50,-31,-4
50,-30,-4
50,-29,-4
50,-28,-4
50,-27,-4
50,-26,-4
50,-25,-4
50,-24,-4
50,-23,-4
50,-22,-4
50,-21,-4
50,-20,-4
50,-19,-5
50,-18,-5
50,-17,-5
50,-16,-5
50,-15,-5
50,-14,-5
50,-13,-5
50,-12,-5
50,-11,-5
50,-10,-5
50,-9,-5
50,-8,-5
50,-7,-5
50,-6,-5
50,-5,-5
50,-4,-5
50,-3,-5
50,-2,-5
50,-1,-5
50,0,-5
50,1,-5
50,2,-5
50,3,-5
50,4,-5
50,5,-5
50,6,-4
50,7,-4
50,8,-4
50,9,-4
50,10,-4
50,11,-4
50,12,-4
50,13,-5
50,14,-5
50,15,-5
50,16,-5
50,17,-5
50,18,-5
50,19,-5
50,20,-5
50,21,-5
50,22,-4
50,23,-4
50,24,-3
50,25,-3
50,26,-3
50,27,-3
50,28,-3
50,29,-3
50,30,-4
50,31,-4
50,32,-3
50,33,-1
50,34,2
50,35,2
50,36,2
50,37,2
50,38,2
50,39,6
50,40,9
50,41,10
50,42,10
50,43,11
50,44,12
50,45,12
51,-60,2
51,-59,2
51,-58,2
51,-57,2
51,-56,2
51,-55,2
51,-54,2
51,-53,1
51,-52,-1
51,-51,-3
51,-50,-3
51,-49,-3
51,-48,-3
51,-47,-3
51,-46,-3
51,-45,-3
51,-44,-3
51,-43,-3
51,-42,-3
51,-41,-4
51,-40,-4
51,-39,-4
51,-38,-4
51,-37,-4
51,-36,-4
51,-35,-4
51,-34,-4
51,-33,-4
51,-32,-4
51,-31,-4
51,-30,-4
51,-29,-4
51,-28,-4
51,-27,-4
51,-26,-4
51,-25,-4
51,-24,-4
51,-23,-4
51,-22,-4
51,-21,-4
51,-20,-4
51,-19,-4
51,-18,-4
51,-17,-4
51,-16,-4
51,-15,-4
51,-14,-4
51,-13,-5
51,-12,-5
51,-11,-5
51,-10,-5
51,-9,-5
51,-8,-5
51,-7,-5
51,-6,-5
51,-5,-5
51,-4,-5
51,-3,-5
51,-2,-5
51,-1,-5
51,0,-5
51,1,-5
51,2,-5
51,3,-5
51,4,-5
51,5,-5
51,6,-5
51,7,-5
51,8,-5
51,9,-5
51,10,-5
51,11,-5
51,12,-5
51,13,-5
51,14,-5
51,15,-5
51,16,-5
51,17,-5
51,18,-5
51,19,-5
51,20,-5
51,21,-4
51,22,-3
51,23,-3
51,24,-3
51,25,-3
51,26,-3
51,27,-3
51,28,-3
51,29,-3
51,30,-3
51,31,-3
51,32,-1
51,33,1
51,34,2
51,35,2
51,36,2
51,37,2
51,38,6
51,39,10
51,40,10
51,41,11
51,42,12
52,-60,4
52,-59,3
52,-58,2
52,-57,2
52,-56,2
52,-55,2
52,-54,2
52,-53,2
52,-52,2
52,-51,-1
52,-50,-3
52,-49,-3
52,-48,-3
52,-47,-3
52,-46,-3
52,-45,-3
52,-44,-3
52,-43,-3
52,-42,-3
52,-41,-3
52,-40,-4
52,-39,-4
52,-38,-4
52,-37,-4
52,-36,-4
52,-35,-4
52,-34,-4
52,-33,-4
52,-32,-4
52,-31,-4
52,-30,-4
52,-29,-4
52,-28,-4
52,-27,-4
52,-26,-4
52,-25,-4
52,-24,-4
52,-23,-4
52,-22,-4
52,-21,-4
52,-20,-4
52,-19,-4
52,-18,-4
52,-17,-4
52,-16,-4
52,-15,-4
52,-14,-4
52,-13,-3
52,-12,-3
52,-11,-4
52,-10,-4
52,-9,-5
52,-8,-5
52,-7,-5
52,-6,-5
52,-5,-5
52,-4,-5
52,-3,-5
52,-2,-5
52,-1,-5
52,0,-5
52,1,-5
52,2,-5
52,3,-5
52,4,-5
52,5,-5
52,6,-5
52,7,-5
52,8,-5
52,9,-5
52,10,-5
52,11,-5
52,12,-5
52,13,-5
52,14,-5
52,15,-5
52,16,-5
52,17,-5
52,18,-5
52,19,-4
52,20,-4
52,21,-4
52,22,-4
52,23,-3
52,24,-3
52,25,-3
52,26,-3
52,27,-3
52,28,-3
52,29,-3
52,30,-3
52,31,-2
52,32,1
52,33,2
52,34,2
52,35,2
52,36,2
52,37,4
52,38,9
52,39,11
52,40,12
53,-60,10
53,-59,9
53,-58,5
53,-57,2
53,-56,2
53,-55,2
53,-54,2
53,-53,2
53,-52,2
53,-51,2
53,-50,0
53,-49,-3
53,-48,-3
53,-47,-3
53,-46,-3
53,-45,-3
53,-44,-3
53,-43,-3
53,-42,-3
53,-41,-3
53,-40,-3
53,-39,-3
53,-38,-3
53,-37,-4
53,-36,-4
53,-35,-4
53,-34,-4
53,-33,-4
53,-32,-4
53,-31,-4
53,-30,-4
53,-29,-4
53,-28,-4
53,-27,-4
53,-26,-4
53,-25,-4
53,-24,-4
53,-23,-4
53,-22,-4
53,-21,-4
53,-20,-4
53,-19,-4
53,-18,-4
53,-17,-4
53,-16,-4
53,-15,-4
53,-14,-4
53,-13,-4
53,-12,-3
53,-11,-3
53,-10,-3
53,-9,-3
53,-8,-4
53,-7,-4
53,-6,-4
53,-5,-5
53,-4,-5
53,-3,-5
53,-2,-5
53,-1,-5
53,0,-5
53,1,-5
53,2,-5
53,3,-5
53,4,-5
53,5,-5
53,6,-5
53,7,-5
53,8,-5
53,9,-5
53,10,-5
53,11,-5
53,12,-5
53,13,-5
53,14,-5
53,15,-5
53,16,-5
53,17,-4
53,18,-4
53,19,-4
53,20,-4
53,21,-4
53,22,-4
53,23,-4
53,24,-4
53,25,-3
53,26,-3
53,27,-3
53,28,-3
53,29,-3
53,30,-2
53,31,0
53,32,2
53,33,2
53,34,2
53,35,2
53,36,3
53,37,8
53,38,11
53,39,12
54,-60,10
54,-59,10
54,-58,10
54,-57,7
54,-56,3
54,-55,2
54,-54,2
54,-53,2
54,-52,2
54,-51,2
54,-50,2
54,-49,1
54,-48,0
54,-47,-2
54,-46,-3
54,-45,-3
54,-44,-3
54,-43,-3
54,-42,-3
54,-41,-3
54,-40,-3
54,-39,-3
54,-38,-3
54,-37,-3
54,-36,-4
54,-35,-4
54,-34,-4
54,-33,-4
54,-32,-4
54,-31,-4
54,-30,-4
54,-29,-4
54,-28,-4
54,-27,-4
54,-26,-4
54,-25,-4
54,-24,-4
54,-23,-4
54,-22,-4
54,-21,-4
54,-20,-4
54,-19,-4
54,-18,-4
54,-17,-4
54,-16,-4
54,-15,-4
54,-14,-4
54,-13,-4
54,-12,-4
54,-11,-4
54,-10,-3
54,-9,-3
54,-8,-3
54,-7,-3
54,-6,-3
54,-5,-3
54,-4,-4
54,-3,-4
54,-2,-4
54,-1,-5
54,0,-5
54,1,-5
54,2,-5
54,3,-5
54,4,-5
54,5,-5
54,6,-5
54,7,-5
54,8,-5
54,9,-5
54,10,-5
54,11,-5
54,12,-5
54,13,-5
54,14,-5
54,15,-4
54,16,-4
54,17,-4
54,18,-4
54,19,-4
54,20,-4
54,21,-4
54,22,-4
54,23,-4
54,24,-4
54,25,-4
54,26,-4
54,27,-3
54,28,-3
54,29,-2
54,30,0
54,31,1
54,32,2
54,33,2
54,34,2
54,35,2
54,36,6
54,37,11
54,38,12
55,-60,12
55,-59,11
55,-58,10
55,-57,10
55,-56,9
55,-55,6
55,-54,3
55,-53,2
55,-52,2
55,-51,2
55,-50,2
55,-49,2
55,-48,2
55,-47,2
55,-46,1
55,-45,0
55,-44,-1
55,-43,-2
55,-42,-2
55,-41,-3
55,-40,-3
55,-39,-3
55,-38,-3
55,-37,-3
55,-36,-3
55,-35,-4
55,-34,-4
55,-33,-4
55,-32,-4
55,-31,-4
55,-30,-4
55,-29,-4
55,-28,-4
55,-27,-4
55,-26,-4
55,-25,-4
55,-24,-4
55,-23,-4
55,-22,-4
55,-21,-4
55,-20,-4
55,-19,-4
55,-18,-4
55,-17,-4
55,-16,-4
55,-15,-4
55,-14,-4
55,-13,-4
55,-12,-4
55,-11,-4
55,-10,-4
55,-9,-4
55,-8,-3
55,-7,-3
55,-6,-3
55,-5,-3
55,-4,-3
55,-3,-3
55,-2,-3
55,-1,-3
55,0,-3
55,1,-4
55,2,-4
55,3,-4
55,4,-5
55,5,-5
55,6,-5
55,7,-5
55,8,-5
55,9,-5
55,10,-5
55,11,-5
55,12,-4
55,13,-4
55,14,-4
55,15,-4
55,16,-4
55,17,-4
55,18,-4
55,19,-4
55,20,-4
55,21,-4
55,22,-4
55,23,-4
55,24,-4
55,25,-4
55,26,-4
55,27,-4
55,28,-3
55,29,0
55,30,2
55,31,2
55,32,2
55,33,2
55,34,2
55,35,5
55,36,10
55,37,12
56,-59,12
56,-58,11
56,-57,11
56,-56,10
56,-55,10
56,-54,9
56,-53,5
56,-52,3
56,-51,2
56,-50,2
56,-49,2
56,-48,2
56,-47,2
56,-46,2
56,-45,2
56,-44,2
56,-43,2
56,-42,2
56,-41,1
56,-40,1
56,-39,1
56,-38,1
56,-37,1
56,-36,0
56,-35,0
56,-34,0
56,-33,0
56,-32,0
56,-31,0
56,-30,0
56,-29,0
56,-28,0
56,-27,0
56,-26,0
56,-25,0
56,-24,0
56,-23,0
56,-22,-1
56,-21,-1
56,-20,-2
56,-19,-2
56,-18,-3
56,-17,-3
56,-16,-4
56,-15,-4
56,-14,-4
56,-13,-4
56,-12,-4
56,-11,-4
56,-10,-4
56,-9,-4
56,-8,-4
56,-7,-3
56,-6,-3
56,-5,-3
56,-4,-3
56,-3,-3
56,-2,-3
56,-1,-3
56,0,-3
56,1,-3
56,2,-3
56,3,-3
56,4,-4
56,5,-4
56,6,-4
56,7,-4
56,8,-4
56,9,-4
56,10,-4
56,11,-4
56,12,-4
56,13,-4
56,14,-4
56,15,-4
56,16,-4
56,17,-4
56,18,-4
56,19,-4
56,20,-4
56,21,-4
56,22,-4
56,23,-4
56,24,-4
56,25,-4
56,26,-4
56,27,-3
56,28,0
56,29,2
56,30,2
56,31,2
56,32,2
56,33,2
56,34,4
56,35,9
56,36,12
57,-57,12
57,-56,11
57,-55,10
57,-54,10
57,-53,10
57,-52,9
57,-51,6
57,-50,4
57,-49,2
57,-48,2
57,-47,2
57,-46,2
57,-45,2
57,-44,2
57,-43,2
57,-42,2
57,-41,2
57,-40,2
57,-39,2
57,-38,2
57,-37,2
57,-36,2
57,-35,2
57,-34,2
57,-33,2
57,-32,2
57,-31,2
57,-30,2
57,-29,2
57,-28,2
57,-27,2
57,-26,2
57,-25,2
57,-24,2
57,-23,2
57,-22,2
57,-21,2
57,-20,2
57,-19,2
57,-18,2
57,-17,1
57,-16,1
57,-15,0
57,-14,-1
57,-13,-2
57,-12,-3
57,-11,-3
57,-10,-4
57,-9,-4
57,-8,-4
57,-7,-4
57,-6,-4
57,-5,-3
57,-4,-3
57,-3,-3
57,-2,-3
57,-1,-3
57,0,-3
57,1,-3
57,2,-3
57,3,-3
57,4,-3
57,5,-3
57,6,-4
57,7,-4
57,8,-4
57,9,-4
57,10,-4
57,11,-4
57,12,-4
57,13,-4
57,14,-4
57,15,-4
57,16,-4
57,17,-4
57,18,-4
57,19,-4
57,20,-4
57,21,-4
57,22,-4
57,23,-4
57,24,-4
57,25,-4
57,26,-2
57,27,1
57,28,2
57,29,2
57,30,2
57,31,2
57,32,2
57,33,4
57,34,9
57,35,11
58,-55,12
58,-54,11
58,-53,10
58,-52,10
58,-51,10
58,-50,10
58,-49,8
58,-48,6
58,-47,4
58,-46,2
58,-45,2
58,-44,2
58,-43,2
58,-42,2
58,-41,2
58,-40,2
58,-39,2
58,-38,2
58,-37,2
58,-36,2
58,-35,2
58,-34,2
58,-33,2
58,-32,2
58,-31,2
58,-30,2
58,-29,2
58,-28,2
58,-27,2
58,-26,2
58,-25,2
58,-24,2
58,-23,2
58,-22,2
58,-21,2
58,-20,2
58,-19,2
58,-18,2
58,-17,2
58,-16,2
58,-15,2
58,-14,2
58,-13,2
58,-12,2
58,-11,1
58,-10,0
58,-9,-1
58,-8,-2
58,-7,-2
58,-6,-3
58,-5,-3
58,-4,-3
58,-3,-3
58,-2,-3
58,-1,-3
58,0,-3
58,1,-3
58,2,-3
58,3,-3
58,4,-3
58,5,-3
58,6,-3
58,7,-3
58,8,-4
58,9,-4
58,10,-4
58,11,-4
58,12,-4
58,13,-4
58,14,-4
58,15,-4
58,16,-4
58,17,-4
58,18,-4
58,19,-4
58,20,-4
58,21,-4
58,22,-4
58,23,-4
58,24,-3
58,25,0
58,26,2
58,27,2
58,28,2
58,29,2
58,30,2
58,31,2
58,32,5
58,33,9
58,34,11
58,35,12
59,-53,12
59,-52,11
59,-51,10
59,-50,10
59,-49,10
59,-48,10
59,-47,10
59,-46,8
59,-45,7
59,-44,5
59,-43,4
59,-42,3
59,-41,2
59,-40,2
59,-39,2
59,-38,2
59,-37,2
59,-36,2
59,-35,2
59,-34,2
59,-33,2
59,-32,2
59,-31,2
59,-30,2
59,-29,2
59,-28,2
59,-27,2
59,-26,2
59,-25,2
59,-24,2
59,-23,2
59,-22,2
59,-21,2
59,-20,2
59,-19,2
59,-18,2
59,-17,2
59,-16,2
59,-15,2
59,-14,2
59,-13,2
59,-12,2
59,-11,2
59,-10,2
59,-9,2
59,-8,2
59,-7,2
59,-6,2
59,-5,1
59,-4,1
59,-3,1
59,-2,1
59,-1,0
59,0,0
59,1,0
59,2,0
59,3,0
59,4,0
59,5,0
59,6,0
59,7,0
59,8,-1
59,9,-1
59,10,-1
59,11,-2
59,12,-2
59,13,-2
59,14,-3
59,15,-3
59,16,-3
59,17,-3
59,18,-4
59,19,-4
59,20,-4
59,21,-3
59,22,-2
59,23,0
59,24,1
59,25,2
59,26,2
59,27,2
59,28,2
59,29,2
59,30,3
59,31,7
59,32,10
59,33,10
59,34,11
60,-51,11
60,-50,10
60,-49,10
60,-48,10
60,-47,10
60,-46,10
60,-45,10
60,-44,10
60,-43,9
60,-42,8
60,-41,6
60,-40,3
60,-39,2
60,-38,2
60,-37,2
60,-36,2
60,-35,2
60,-34,2
60,-33,2
60,-32,2
60,-31,2
60,-30,2
60,-29,2
60,-28,2
60,-27,2
60,-26,2
60,-25,2
60,-24,2
60,-23,2
60,-22,2
60,-21,2
60,-20,2
60,-19,2
60,-18,2
60,-17,2
60,-16,2
60,-15,2
60,-14,2
60,-13,2
60,-12,2
60,-11,2
60,-10,2
60,-9,2
60,-8,2
60,-7,2
60,-6,2
60,-5,2
60,-4,2
60,-3,2
60,-2,2
60,-1,2
60,0,2
60,1,2
60,2,2
60,3,2
60,4,2
60,5,2
60,6,2
60,7,2
60,8,2
60,9,2
60,10,2
60,11,2
60,12,2
60,13,2
60,14,1
60,15,1
60,16,1
60,17,0
60,18,-1
60,19,-1
60,20,-1
60,21,0
60,22,2
60,23,2
60,24,2
60,25,2
60,26,2
60,27,2
60,28,2
60,29,3
60,30,7
60,31,10
60,32,10
60,33,11
